,datetime,usage,time,month,weekday,year,day,normalized_usage,T_Houston,T_san_antonio,T_dallas
0,2019-09-18 23:05:00,51199,23,9,2,2019,18,0.5311633514165159,78.0,79.0,85.0
1,2019-09-18 22:05:00,55171,22,9,2,2019,18,0.6109704641350211,76.0,79.0,87.0
2,2019-09-18 21:05:00,58070,21,9,2,2019,18,0.6692184046614427,78.0,81.0,89.0
3,2019-09-18 20:05:00,59511,20,9,2,2019,18,0.6981715893108298,78.0,83.0,91.0
4,2019-09-18 19:05:00,61576,19,9,2,2019,18,0.7396624472573838,78.0,84.0,94.0
5,2019-09-18 18:05:00,63215,18,9,2,2019,18,0.772593932087603,79.66666666666667,90.0,97.0
6,2019-09-18 17:05:00,63300,17,9,2,2019,18,0.7743017882258387,80.33333333333333,92.0,97.0
7,2019-09-18 16:05:00,62296,16,9,2,2019,18,0.7541289933694997,82.0,92.0,98.0
8,2019-09-18 15:05:00,60934,15,9,2,2019,18,0.7267631103074139,83.0,92.0,93.0
9,2019-09-18 14:05:00,58538,14,9,2,2019,18,0.6786216596343178,80.0,90.0,95.0
10,2019-09-18 13:05:00,55497,13,9,2,2019,18,0.6175205947357845,79.5,90.0,96.0
11,2019-09-18 12:05:00,52469,12,9,2,2019,18,0.5566807313642756,77.66666666666667,87.0,94.0
12,2019-09-18 11:05:00,49666,11,9,2,2019,18,0.5003616636528029,76.0,87.0,90.0
13,2019-09-18 10:05:00,46902,10,9,2,2019,18,0.44482620052240296,76.0,84.0,87.0
14,2019-09-18 09:05:00,44776,9,9,2,2019,18,0.4021097046413502,76.0,82.0,84.0
15,2019-09-18 08:05:00,43995,8,9,2,2019,18,0.3864175205947358,76.0,79.0,79.0
16,2019-09-18 07:05:00,43277,7,9,2,2019,18,0.3719911593329315,76.0,76.0,74.0
17,2019-09-18 06:05:00,40545,6,9,2,2019,18,0.31709865380751456,76.0,74.0,74.0
18,2019-09-18 05:05:00,39064,5,9,2,2019,18,0.2873417721518987,76.0,75.0,74.0
19,2019-09-18 04:05:00,39072,4,9,2,2019,18,0.28750251155314444,76.0,77.0,75.0
20,2019-09-18 03:05:00,39923,3,9,2,2019,18,0.30460116536065895,76.0,77.0,76.0
21,2019-09-18 02:05:00,41368,2,9,2,2019,18,0.33363471971066905,76.0,78.0,77.0
22,2019-09-18 01:05:00,43392,1,9,2,2019,18,0.3743017882258388,76.0,78.0,76.0
23,2019-09-18 00:05:00,46252,0,9,2,2019,18,0.4317661241711874,76.0,78.0,77.0
24,2019-09-17 23:05:00,49864,23,9,1,2019,17,0.5043399638336346,76.0,80.0,78.0
25,2019-09-17 22:05:00,53705,22,9,1,2019,17,0.5815149688567409,77.0,82.0,79.0
26,2019-09-17 21:05:00,56509,21,9,1,2019,17,0.6378541289933695,76.0,83.0,82.0
27,2019-09-17 20:05:00,57522,20,9,1,2019,17,0.6582077556761101,75.5,84.0,83.0
28,2019-09-17 19:05:00,59101,19,9,1,2019,17,0.6899336949969861,76.0,86.0,84.0
29,2019-09-17 18:05:00,60647,18,9,1,2019,17,0.7209965842877235,77.0,90.0,88.0
30,2019-09-17 17:05:00,61264,17,9,1,2019,17,0.7333936106088004,77.0,92.0,93.0
31,2019-09-17 16:05:00,60808,16,9,1,2019,17,0.7242314647377939,78.66666666666667,91.0,94.0
32,2019-09-17 15:05:00,59796,15,9,1,2019,17,0.7038979304802089,82.0,91.0,94.0
33,2019-09-17 14:05:00,58051,14,9,1,2019,17,0.668836648583484,80.0,90.0,95.0
34,2019-09-17 13:05:00,55409,13,9,1,2019,17,0.6157524613220815,80.0,92.0,91.0
35,2019-09-17 12:05:00,52690,12,9,1,2019,17,0.561121157323689,80.33333333333333,91.0,90.0
36,2019-09-17 11:05:00,49860,11,9,1,2019,17,0.5042595941330117,76.0,88.0,88.0
37,2019-09-17 10:05:00,46942,10,9,1,2019,17,0.4456298975286317,76.0,86.0,85.0
38,2019-09-17 09:05:00,44706,9,9,1,2019,17,0.40070323488045,77.0,83.0,82.0
39,2019-09-17 08:05:00,43878,8,9,1,2019,17,0.3840667068515169,77.0,81.0,78.0
40,2019-09-17 07:05:00,43188,7,9,1,2019,17,0.37020293349407274,77.0,76.0,74.0
41,2019-09-17 06:05:00,40586,6,9,1,2019,17,0.31792244323889884,77.0,75.0,74.0
42,2019-09-17 05:05:00,39130,5,9,1,2019,17,0.28866787221217594,77.0,75.0,74.0
43,2019-09-17 04:05:00,39137,4,9,1,2019,17,0.288808519188266,77.0,76.0,75.0
44,2019-09-17 03:05:00,40059,3,9,1,2019,17,0.3073337351818364,77.0,77.0,75.0
45,2019-09-17 02:05:00,41634,2,9,1,2019,17,0.3389793048020896,76.0,79.0,77.0
46,2019-09-17 01:05:00,43825,1,9,1,2019,17,0.3830018083182639,76.5,80.0,79.0
47,2019-09-17 00:05:00,47072,0,9,1,2019,17,0.4482419127988748,75.0,81.0,78.0
48,2019-09-16 23:05:00,51212,23,9,0,2019,16,0.5314245529435402,76.0,82.0,81.0
49,2019-09-16 22:05:00,55480,22,9,0,2019,16,0.6171790235081374,78.0,84.0,82.0
50,2019-09-16 21:05:00,58727,21,9,0,2019,16,0.6824191279887482,77.0,85.0,84.0
51,2019-09-16 20:05:00,60224,20,9,0,2019,16,0.7124974884468556,77.0,87.0,87.0
52,2019-09-16 19:05:00,62261,19,9,0,2019,16,0.7534257584890496,78.0,89.0,89.0
53,2019-09-16 18:05:00,64256,18,9,0,2019,16,0.7935101466747037,79.0,91.0,94.0
54,2019-09-16 17:05:00,65115,17,9,0,2019,16,0.8107695398834638,79.0,93.0,96.0
55,2019-09-16 16:05:00,64826,16,9,0,2019,16,0.8049628290134618,83.0,95.0,96.0
56,2019-09-16 15:05:00,63816,15,9,0,2019,16,0.7846694796061884,81.0,95.0,96.0
57,2019-09-16 14:05:00,62404,14,9,0,2019,16,0.756298975286317,91.5,93.0,95.0
58,2019-09-16 13:05:00,60039,13,9,0,2019,16,0.708780389793048,94.0,95.0,95.0
59,2019-09-16 12:05:00,57148,12,9,0,2019,16,0.6506931886678722,93.0,94.0,92.0
60,2019-09-16 11:05:00,53334,11,9,0,2019,16,0.5740606791239702,91.0,92.0,89.0
61,2019-09-16 10:05:00,49228,10,9,0,2019,16,0.49156118143459915,90.0,89.0,87.0
62,2019-09-16 09:05:00,45770,9,9,0,2019,16,0.4220815752461321,87.0,86.0,85.0
63,2019-09-16 08:05:00,44339,8,9,0,2019,16,0.39332931484830214,82.0,83.0,80.0
64,2019-09-16 07:05:00,43763,7,9,0,2019,16,0.38175607795860955,78.0,78.0,74.0
65,2019-09-16 06:05:00,41139,6,9,0,2019,16,0.32903355435001,76.0,78.0,74.0
66,2019-09-16 05:05:00,39655,5,9,0,2019,16,0.299216395418927,76.0,79.0,74.0
67,2019-09-16 04:05:00,39636,4,9,0,2019,16,0.29883463934096843,75.0,79.0,75.0
68,2019-09-16 03:05:00,40469,3,9,0,2019,16,0.3155716294956801,75.0,80.0,77.0
69,2019-09-16 02:05:00,41911,2,9,0,2019,16,0.34454490657022296,76.0,81.0,78.0
70,2019-09-16 01:05:00,44184,1,9,0,2019,16,0.39021498894916606,76.0,82.0,79.0
71,2019-09-16 00:05:00,47548,0,9,0,2019,16,0.45780590717299574,76.0,83.0,79.0
72,2019-09-15 23:05:00,51601,23,9,6,2019,15,0.5392405063291139,78.0,85.0,81.0
73,2019-09-15 22:05:00,55714,22,9,6,2019,15,0.6218806509945749,79.0,86.0,81.0
74,2019-09-15 21:05:00,59039,21,9,6,2019,15,0.6886879646373316,83.0,86.0,84.0
75,2019-09-15 20:05:00,60797,20,9,6,2019,15,0.724010448061081,83.0,88.0,85.0
76,2019-09-15 19:05:00,62925,19,9,6,2019,15,0.7667671287924451,86.0,90.0,89.0
77,2019-09-15 18:05:00,64599,18,9,6,2019,15,0.8004018485031141,85.0,92.0,91.0
78,2019-09-15 17:05:00,64856,17,9,6,2019,15,0.8055656017681334,84.0,95.0,94.0
79,2019-09-15 16:05:00,64227,16,9,6,2019,15,0.7929274663451877,96.0,97.0,94.0
80,2019-09-15 15:05:00,62678,15,9,6,2019,15,0.7618042997789833,94.0,97.0,93.0
81,2019-09-15 14:05:00,60238,14,9,6,2019,15,0.7127787823990355,93.0,96.0,92.0
82,2019-09-15 13:05:00,57110,13,9,6,2019,15,0.6499296765119549,93.0,95.0,92.0
83,2019-09-15 12:05:00,53302,12,9,6,2019,15,0.5734177215189873,92.0,93.0,91.0
84,2019-09-15 11:05:00,48821,11,9,6,2019,15,0.48338356439622254,90.0,92.0,89.0
85,2019-09-15 10:05:00,44090,10,9,6,2019,15,0.3883263009845288,91.0,89.0,87.0
86,2019-09-15 09:05:00,39866,9,9,6,2019,15,0.3034558971267831,87.0,86.0,83.0
87,2019-09-15 08:05:00,37483,8,9,6,2019,15,0.2555756479807112,82.0,81.0,77.0
88,2019-09-15 07:05:00,37351,7,9,6,2019,15,0.25292344786015664,77.0,77.0,71.0
89,2019-09-15 06:05:00,37252,6,9,6,2019,15,0.25093429776974074,75.0,77.0,71.0
90,2019-09-15 05:05:00,37647,5,9,6,2019,15,0.25887080570624865,76.0,78.0,72.0
91,2019-09-15 04:05:00,38611,4,9,6,2019,15,0.2782399035563592,76.0,79.0,73.0
92,2019-09-15 03:05:00,39938,3,9,6,2019,15,0.30490255173799474,77.0,80.0,76.0
93,2019-09-15 02:05:00,41803,2,9,6,2019,15,0.3423749246534056,75.0,82.0,77.0
94,2019-09-15 01:05:00,44188,1,9,6,2019,15,0.3902953586497889,76.0,83.0,78.0
95,2019-09-15 00:05:00,47197,0,9,6,2019,15,0.4507534659433393,76.0,82.0,79.0
96,2019-09-14 23:05:00,50506,23,9,5,2019,14,0.5172393007836045,76.0,83.0,81.0
97,2019-09-14 22:05:00,53830,22,9,5,2019,14,0.5840265220012055,78.0,85.0,83.0
98,2019-09-14 21:05:00,56894,21,9,5,2019,14,0.6455897126783201,79.0,86.0,87.0
99,2019-09-14 20:05:00,59098,20,9,5,2019,14,0.6898734177215189,84.0,88.0,88.0
100,2019-09-14 19:05:00,61640,19,9,5,2019,14,0.7409483624673496,86.0,90.0,91.0
101,2019-09-14 18:05:00,63618,18,9,5,2019,14,0.7806911794253566,89.0,93.0,93.0
102,2019-09-14 17:05:00,64640,17,9,5,2019,14,0.8012256379344986,92.0,95.0,95.0
103,2019-09-14 16:05:00,64322,16,9,5,2019,14,0.7948362467349808,93.0,95.0,96.0
104,2019-09-14 15:05:00,63310,15,9,5,2019,14,0.774502712477396,95.0,97.0,96.0
105,2019-09-14 14:05:00,61421,14,9,5,2019,14,0.7365481213582479,96.0,95.0,95.0
106,2019-09-14 13:05:00,58607,13,9,5,2019,14,0.6800080369700623,96.0,95.0,95.0
107,2019-09-14 12:05:00,54620,12,9,5,2019,14,0.5998995378742213,96.0,94.0,93.0
108,2019-09-14 11:05:00,50005,11,9,5,2019,14,0.5071729957805906,95.0,92.0,92.0
109,2019-09-14 10:05:00,45162,10,9,5,2019,14,0.4098653807514566,92.0,89.0,89.0
110,2019-09-14 09:05:00,41010,9,9,5,2019,14,0.32644163150492256,86.0,86.0,85.0
111,2019-09-14 08:05:00,38715,8,9,5,2019,14,0.2803295157725537,79.0,81.0,79.0
112,2019-09-14 07:05:00,38257,7,9,5,2019,14,0.2711271850512357,76.0,77.0,73.0
113,2019-09-14 06:05:00,37669,6,9,5,2019,14,0.2593128390596745,75.0,76.0,72.0
114,2019-09-14 05:05:00,37621,5,9,5,2019,14,0.25834840265220005,75.0,75.0,72.0
115,2019-09-14 04:05:00,38331,4,9,5,2019,14,0.2726140245127586,77.0,77.0,73.0
116,2019-09-14 03:05:00,39668,3,9,5,2019,14,0.29947759694595133,77.0,78.0,74.0
117,2019-09-14 02:05:00,41507,2,9,5,2019,14,0.33642756680731356,76.0,77.0,76.0
118,2019-09-14 01:05:00,43987,1,9,5,2019,14,0.38625678119349005,76.0,77.0,78.0
119,2019-09-14 00:05:00,47111,0,9,5,2019,14,0.44902551737994767,78.0,78.0,77.0
120,2019-09-13 23:05:00,50462,23,9,4,2019,13,0.516355234076753,78.0,79.0,78.0
121,2019-09-13 22:05:00,54049,22,9,4,2019,13,0.5884267631103073,78.0,83.0,80.0
122,2019-09-13 21:05:00,57050,21,9,4,2019,13,0.648724131002612,77.0,83.0,82.0
123,2019-09-13 20:05:00,59037,20,9,4,2019,13,0.6886477797870203,78.0,84.0,85.0
124,2019-09-13 19:05:00,61538,19,9,4,2019,13,0.7388989351014668,77.0,87.0,88.0
125,2019-09-13 18:05:00,64044,18,9,4,2019,13,0.7892505525416917,84.33333333333333,91.0,92.0
126,2019-09-13 17:05:00,65201,17,9,4,2019,13,0.8124974884468554,93.0,93.0,94.0
127,2019-09-13 16:05:00,65047,16,9,4,2019,13,0.8094032549728751,96.0,93.0,94.0
128,2019-09-13 15:05:00,64044,15,9,4,2019,13,0.7892505525416917,96.0,95.0,94.0
129,2019-09-13 14:05:00,61992,14,9,4,2019,13,0.7480208961221619,93.0,93.0,93.0
130,2019-09-13 13:05:00,59124,13,9,4,2019,13,0.6903958207755676,95.0,93.0,92.0
131,2019-09-13 12:05:00,55905,12,9,4,2019,13,0.6257183041993168,92.0,92.0,89.0
132,2019-09-13 11:05:00,52440,11,9,4,2019,13,0.5560980510347597,92.0,88.0,86.0
133,2019-09-13 10:05:00,48624,10,9,4,2019,13,0.4794253566405464,89.0,86.0,86.0
134,2019-09-13 09:05:00,45497,9,9,4,2019,13,0.4165963431786216,86.0,84.0,80.0
135,2019-09-13 08:05:00,44128,8,9,4,2019,13,0.389089813140446,80.0,82.0,77.0
136,2019-09-13 07:05:00,43530,7,9,4,2019,13,0.37707454289732767,76.0,81.0,75.0
137,2019-09-13 06:05:00,40960,6,9,4,2019,13,0.3254370102471368,75.0,79.0,74.0
138,2019-09-13 05:05:00,39601,5,9,4,2019,13,0.29813140446051833,75.0,79.0,75.0
139,2019-09-13 04:05:00,39698,4,9,4,2019,13,0.3000803697006228,76.0,80.0,75.0
140,2019-09-13 03:05:00,40734,3,9,4,2019,13,0.32089612216194485,77.0,80.0,76.0
141,2019-09-13 02:05:00,42295,2,9,4,2019,13,0.35226039783001806,76.0,81.0,76.0
142,2019-09-13 01:05:00,44744,1,9,4,2019,13,0.4014667470363672,76.0,82.0,77.0
143,2019-09-13 00:05:00,47980,0,9,4,2019,13,0.4664858348402652,76.0,84.0,77.66666666666667
144,2019-09-12 23:05:00,52149,23,9,3,2019,12,0.5502511553144465,76.0,85.0,79.0
145,2019-09-12 22:05:00,56346,22,9,3,2019,12,0.6345790636929878,80.0,85.0,81.0
146,2019-09-12 21:05:00,59330,21,9,3,2019,12,0.6945348603576451,81.0,86.0,82.0
147,2019-09-12 20:05:00,60807,20,9,3,2019,12,0.724211372312638,83.0,87.0,84.0
148,2019-09-12 19:05:00,63255,19,9,3,2019,12,0.7733976290938316,86.0,89.0,87.0
149,2019-09-12 18:05:00,65239,18,9,3,2019,12,0.8132610006027727,88.0,92.0,91.0
150,2019-09-12 17:05:00,65958,17,9,3,2019,12,0.8277074542897327,89.0,94.0,94.0
151,2019-09-12 16:05:00,65045,16,9,3,2019,12,0.8093630701225638,92.0,95.0,96.0
152,2019-09-12 15:05:00,63460,15,9,3,2019,12,0.7775165762507534,93.0,94.0,94.0
153,2019-09-12 14:05:00,61046,14,9,3,2019,12,0.7290134619248543,95.0,92.0,92.0
154,2019-09-12 13:05:00,57872,13,9,3,2019,12,0.6652401044806107,93.0,91.0,90.0
155,2019-09-12 12:05:00,54788,12,9,3,2019,12,0.6032750653003818,91.0,90.0,90.0
156,2019-09-12 11:05:00,51460,11,9,3,2019,12,0.5364074743821579,88.0,86.0,87.0
157,2019-09-12 10:05:00,47829,10,9,3,2019,12,0.46345187864175197,86.0,82.0,83.5
158,2019-09-12 09:05:00,44832,9,9,3,2019,12,0.4032348804500703,84.0,79.0,80.0
159,2019-09-12 08:05:00,43445,8,9,3,2019,12,0.3753666867590918,81.0,78.0,76.0
160,2019-09-12 07:05:00,42772,7,9,3,2019,12,0.36184448462929475,78.0,75.0,74.33333333333333
161,2019-09-12 06:05:00,39986,6,9,3,2019,12,0.3058669881454691,75.0,74.0,72.5
162,2019-09-12 05:05:00,38534,5,9,3,2019,12,0.27669278681936904,76.0,74.0,72.0
163,2019-09-12 04:05:00,38441,4,9,3,2019,12,0.27482419127988744,77.0,74.0,74.0
164,2019-09-12 03:05:00,39264,3,9,3,2019,12,0.2913602571830419,77.0,75.0,72.33333333333333
165,2019-09-12 02:05:00,40807,2,9,3,2019,12,0.32236286919831214,76.0,75.0,72.0
166,2019-09-12 01:05:00,42972,1,9,3,2019,12,0.36586296966043796,76.0,76.0,73.0
167,2019-09-12 00:05:00,46038,0,9,3,2019,12,0.4274663451878641,78.0,77.0,74.0
168,2019-09-11 23:05:00,49799,23,9,2,2019,11,0.5030339561985131,78.0,78.0,75.0
169,2019-09-11 22:05:00,53719,22,9,2,2019,11,0.581796262808921,79.0,79.0,77.0
170,2019-09-11 21:05:00,56605,21,9,2,2019,11,0.6397830018083182,79.0,81.0,78.0
171,2019-09-11 20:05:00,57820,20,9,2,2019,11,0.6641952983725135,79.0,84.0,79.0
172,2019-09-11 19:05:00,60091,19,9,2,2019,11,0.7098251959011452,84.0,85.0,80.0
173,2019-09-11 18:05:00,62370,18,9,2,2019,11,0.7556158328310225,86.0,88.0,80.0
174,2019-09-11 17:05:00,63568,17,9,2,2019,11,0.7796865581675707,86.0,94.0,79.0
175,2019-09-11 16:05:00,63832,16,9,2,2019,11,0.7849909584086798,87.0,94.0,81.0
176,2019-09-11 15:05:00,63108,15,9,2,2019,11,0.7704440425959413,92.0,94.0,80.0
177,2019-09-11 14:05:00,60739,14,9,2,2019,11,0.7228450874020493,91.0,92.0,89.0
178,2019-09-11 13:05:00,57225,13,9,2,2019,11,0.6522403054048622,88.0,93.0,91.0
179,2019-09-11 12:05:00,53609,12,9,2,2019,11,0.5795860960417922,87.0,90.0,88.0
180,2019-09-11 11:05:00,50083,11,9,2,2019,11,0.5087402049427365,85.0,87.0,83.0
181,2019-09-11 10:05:00,47142,10,9,2,2019,11,0.4496483825597749,82.0,84.0,79.0
182,2019-09-11 09:05:00,45263,9,9,2,2019,11,0.41189471569218394,79.0,81.0,75.0
183,2019-09-11 08:05:00,44715,8,9,2,2019,11,0.4008840667068515,77.0,78.0,73.0
184,2019-09-11 07:05:00,44120,7,9,2,2019,11,0.38892907373920027,77.0,75.0,76.5
185,2019-09-11 06:05:00,41460,6,9,2,2019,11,0.3354832228249949,77.0,73.0,75.0
186,2019-09-11 05:05:00,39821,5,9,2,2019,11,0.30255173799477597,77.0,73.0,76.0
187,2019-09-11 04:05:00,39742,4,9,2,2019,11,0.3009644364074744,77.0,74.0,75.0
188,2019-09-11 03:05:00,40472,3,9,2,2019,11,0.3156319067711473,77.0,76.0,75.0
189,2019-09-11 02:05:00,41831,2,9,2,2019,11,0.3429375125577657,77.0,77.0,73.5
190,2019-09-11 01:05:00,43911,1,9,2,2019,11,0.38472975688165556,79.0,77.0,75.0
191,2019-09-11 00:05:00,46978,0,9,2,2019,11,0.44635322483423745,77.0,78.0,76.0
192,2019-09-10 23:05:00,50793,23,9,1,2019,10,0.5230058268032951,77.0,78.0,76.0
193,2019-09-10 22:05:00,54753,22,9,1,2019,10,0.6025718304199317,77.0,81.0,76.0
194,2019-09-10 21:05:00,57541,21,9,1,2019,10,0.6585895117540685,78.0,83.0,78.0
195,2019-09-10 20:05:00,58656,20,9,1,2019,10,0.6809925658026923,77.0,86.0,79.0
196,2019-09-10 19:05:00,61035,19,9,1,2019,10,0.7287924452481414,76.5,89.0,82.0
197,2019-09-10 18:05:00,63573,18,9,1,2019,10,0.7797870202933492,79.4,91.0,85.0
198,2019-09-10 17:05:00,65080,17,9,1,2019,10,0.8100663050030137,89.0,92.0,90.0
199,2019-09-10 16:05:00,64775,16,9,1,2019,10,0.8039381153305203,92.0,94.0,92.0
200,2019-09-10 15:05:00,64049,15,9,1,2019,10,0.7893510146674703,83.0,95.0,89.0
201,2019-09-10 14:05:00,62869,14,9,1,2019,10,0.7656419529837251,81.0,95.0,91.0
202,2019-09-10 13:05:00,60500,13,9,1,2019,10,0.718042997789833,88.0,93.0,93.0
203,2019-09-10 12:05:00,57405,12,9,1,2019,10,0.6558569419328912,86.8,92.0,92.0
204,2019-09-10 11:05:00,53971,11,9,1,2019,10,0.5868595539481616,92.0,89.0,88.0
205,2019-09-10 10:05:00,50156,10,9,1,2019,10,0.5102069519791037,90.0,86.0,85.0
206,2019-09-10 09:05:00,46743,9,9,1,2019,10,0.44163150492264414,86.0,83.0,83.33333333333333
207,2019-09-10 08:05:00,45357,8,9,1,2019,10,0.4137834036568213,81.66666666666667,80.0,79.0
208,2019-09-10 07:05:00,44788,7,9,1,2019,10,0.4023508137432188,79.0,76.0,76.0
209,2019-09-10 06:05:00,42346,6,9,1,2019,10,0.3532851115129596,77.0,75.0,76.0
210,2019-09-10 05:05:00,40900,5,9,1,2019,10,0.32423146473779385,77.0,75.0,76.0
211,2019-09-10 04:05:00,40958,4,9,1,2019,10,0.32539682539682535,78.0,76.0,76.0
212,2019-09-10 03:05:00,41861,3,9,1,2019,10,0.3435402853124372,77.0,77.0,76.0
213,2019-09-10 02:05:00,43488,2,9,1,2019,10,0.3762306610407876,78.0,78.0,77.0
214,2019-09-10 01:05:00,45789,1,9,1,2019,10,0.42246333132409075,79.0,80.0,77.5
215,2019-09-10 00:05:00,48988,0,9,1,2019,10,0.4867389993972272,79.0,81.0,78.0
216,2019-09-09 23:05:00,53133,23,9,0,2019,9,0.5700221016676712,82.0,82.0,79.0
217,2019-09-09 22:05:00,57387,22,9,0,2019,9,0.6554952782800882,82.0,83.0,81.0
218,2019-09-09 21:05:00,60602,21,9,0,2019,9,0.7200924251557161,83.0,85.0,83.0
219,2019-09-09 20:05:00,62187,20,9,0,2019,9,0.7519389190275265,85.0,86.0,84.0
220,2019-09-09 19:05:00,64616,19,9,0,2019,9,0.8007434197307615,87.0,89.0,86.0
221,2019-09-09 18:05:00,66606,18,9,0,2019,9,0.8407273457906368,90.0,93.0,89.0
222,2019-09-09 17:05:00,67678,17,9,0,2019,9,0.8622664255575647,92.0,95.0,90.0
223,2019-09-09 16:05:00,67199,16,9,0,2019,9,0.8526421539079767,94.0,95.0,94.0
224,2019-09-09 15:05:00,65984,15,9,0,2019,9,0.8282298573437814,96.0,94.0,97.0
225,2019-09-09 14:05:00,63808,14,9,0,2019,9,0.7845087402049427,95.0,94.0,97.0
226,2019-09-09 13:05:00,60676,13,9,0,2019,9,0.7215792646172392,93.0,92.0,94.0
227,2019-09-09 12:05:00,57144,12,9,0,2019,9,0.6506128189672493,94.0,91.0,92.0
228,2019-09-09 11:05:00,53273,11,9,0,2019,9,0.5728350411894716,92.0,89.0,89.0
229,2019-09-09 10:05:00,49367,10,9,0,2019,9,0.49435402853124366,88.0,85.0,86.0
230,2019-09-09 09:05:00,46454,9,9,0,2019,9,0.4358247940526421,83.0,83.0,81.0
231,2019-09-09 08:05:00,45265,8,9,0,2019,9,0.4119349005424954,81.0,79.0,80.0
232,2019-09-09 07:05:00,44850,7,9,0,2019,9,0.40359654410287316,79.0,77.0,78.0
233,2019-09-09 06:05:00,42369,6,9,0,2019,9,0.353747237291541,77.0,77.0,78.0
234,2019-09-09 05:05:00,41082,5,9,0,2019,9,0.3278882861161342,76.0,78.0,78.0
235,2019-09-09 04:05:00,40986,4,9,0,2019,9,0.3259594133011854,75.0,78.0,78.0
236,2019-09-09 03:05:00,41799,3,9,0,2019,9,0.3422945549527827,76.0,79.0,78.0
237,2019-09-09 02:05:00,43384,2,9,0,2019,9,0.3741410488245931,76.0,80.0,78.0
238,2019-09-09 01:05:00,45671,1,9,0,2019,9,0.4200924251557162,76.0,81.0,77.0
239,2019-09-09 00:05:00,49001,0,9,0,2019,9,0.48700020092425145,79.0,83.0,78.66666666666667
240,2019-09-08 23:05:00,53272,23,9,6,2019,8,0.5728149487643157,80.0,84.0,79.0
241,2019-09-08 22:05:00,57671,22,9,6,2019,8,0.6612015270243117,81.0,84.0,80.0
242,2019-09-08 21:05:00,60905,21,9,6,2019,8,0.7261804299778982,82.0,86.0,83.0
243,2019-09-08 20:05:00,62719,20,9,6,2019,8,0.7626280892103676,85.0,90.0,84.0
244,2019-09-08 19:05:00,65375,19,9,6,2019,8,0.81599357042395,88.0,93.0,83.0
245,2019-09-08 18:05:00,67106,18,9,6,2019,8,0.850773558368495,90.0,95.0,85.0
246,2019-09-08 17:05:00,67500,17,9,6,2019,8,0.8586899738798472,93.0,97.0,88.0
247,2019-09-08 16:05:00,66675,16,9,6,2019,8,0.8421137231263813,97.0,98.0,93.5
248,2019-09-08 15:05:00,64908,15,9,6,2019,8,0.8066104078762306,96.0,99.0,97.0
249,2019-09-08 14:05:00,62376,14,9,6,2019,8,0.7557363873819569,96.0,97.0,96.0
250,2019-09-08 13:05:00,58671,13,9,6,2019,8,0.6812939521800281,94.0,94.0,92.0
251,2019-09-08 12:05:00,54564,12,9,6,2019,8,0.5987743620655013,92.0,92.0,92.0
252,2019-09-08 11:05:00,50281,11,9,6,2019,8,0.5127185051235683,91.0,91.0,89.0
253,2019-09-08 10:05:00,45720,10,9,6,2019,8,0.4210769539883463,86.0,87.0,84.0
254,2019-09-08 09:05:00,41553,9,9,6,2019,8,0.3373518183644766,85.0,83.0,82.0
255,2019-09-08 08:05:00,39127,8,9,6,2019,8,0.28860759493670884,81.0,80.0,80.0
256,2019-09-08 07:05:00,39105,7,9,6,2019,8,0.2881655615832831,75.0,77.0,78.0
257,2019-09-08 06:05:00,39195,6,9,6,2019,8,0.2899738798472975,71.0,76.0,78.0
258,2019-09-08 05:05:00,39673,5,9,6,2019,8,0.29957805907172996,74.0,77.0,78.5
259,2019-09-08 04:05:00,40634,4,9,6,2019,8,0.3188868796463733,75.0,78.0,79.0
260,2019-09-08 03:05:00,42156,3,9,6,2019,8,0.34946755073337343,76.0,79.0,78.33333333333333
261,2019-09-08 02:05:00,44241,2,9,6,2019,8,0.3913602571830419,79.0,79.0,78.0
262,2019-09-08 01:05:00,46953,1,9,6,2019,8,0.4458509142053445,80.0,82.0,79.0
263,2019-09-08 00:05:00,50377,0,9,6,2019,8,0.5146473779385172,81.0,83.0,80.0
264,2019-09-07 23:05:00,53838,23,9,5,2019,7,0.5841872614024513,82.0,84.0,81.0
265,2019-09-07 22:05:00,57387,22,9,5,2019,7,0.6554952782800882,82.0,83.0,84.0
266,2019-09-07 21:05:00,60609,21,9,5,2019,7,0.7202330721318062,85.0,85.0,87.0
267,2019-09-07 20:05:00,63006,20,9,5,2019,7,0.7683946152300583,86.0,87.0,90.0
268,2019-09-07 19:05:00,65987,19,9,5,2019,7,0.8282901346192484,88.0,94.0,92.0
269,2019-09-07 18:05:00,67842,18,9,5,2019,7,0.8655615832831023,93.0,97.0,94.0
270,2019-09-07 17:05:00,68523,17,9,5,2019,7,0.879244524814145,97.0,99.0,96.0
271,2019-09-07 16:05:00,67988,16,9,5,2019,7,0.8684950773558369,98.0,100.0,97.0
272,2019-09-07 15:05:00,66491,15,9,5,2019,7,0.8384167168977295,98.0,100.0,97.0
273,2019-09-07 14:05:00,64150,14,9,5,2019,7,0.7913803496081977,96.0,98.0,96.0
274,2019-09-07 13:05:00,60924,13,9,5,2019,7,0.7265621860558569,94.0,97.0,94.0
275,2019-09-07 12:05:00,56953,12,9,5,2019,7,0.6467751657625074,92.0,96.0,92.0
276,2019-09-07 11:05:00,52326,11,9,5,2019,7,0.5538075145670083,90.0,94.0,90.0
277,2019-09-07 10:05:00,47468,10,9,5,2019,7,0.4561985131605384,89.0,91.0,87.0
